"FI.10_0.01","FI.10_0.05","FI.10_0.1","FI.10_0.15","FI.10_0.2","FI.10_0.3","FI.20_0.01","FI.20_0.05","FI.20_0.1","FI.20_0.15","FI.20_0.2","FI.20_0.3","FI.5_0.01","FI.5_0.05","FI.5_0.1","FI.5_0.15","FI.5_0.2","FI.5_0.3","FI200_0.01","FI200_0.05","FI200_0.1","FI200_0.15","FI200_0.2","FI200_0.3","FI40_0.01","FI40_0.05","FI40_0.1","FI40_0.15","FI40_0.2","FI40_0.3","FI80_0.01","FI80_0.05","FI80_0.1","FI80_0.15","FI80_0.2","FI80_0.3"
0.0777777777777778,0.02,-0.128571428571429,-0.25,-0.39766081871345,-0.529220779220779,0.0238095238095238,0.0833333333333333,-0.297142857142857,-0.161111111111111,-0.320512820512821,-0.217171717171717,-0.1,-0.1,0,-0.19047619047619,-0.171428571428571,0,NA,NA,NA,NA,NA,NA,-0.0583333333333333,-0.321951219512195,-0.301659125188537,-0.191666666666667,-0.295977011494253,0,-0.0325,-0.352008456659619,-0.308080808080808,0.233918128654971,-0.442307692307692,-0.502816901408451
0,-0.0833333333333333,-0.0142857142857143,-0.289473684210526,-0.263736263736264,0.95,0.13125,0.00625,-0.03,-0.424691358024691,-0.122377622377622,-0.298136645962733,0,-0.125,0.1,0.2,0.0555555555555556,-0.0555555555555556,NA,NA,NA,NA,NA,NA,-0.0131578947368421,-0.232517482517483,-0.160278745644599,-0.0942028985507246,-0.0964912280701754,-0.265909090909091,0.0148333333333333,-0.0482603815937149,-0.60061919504644,-0.308064516129032,-0.442857142857143,-0.535272727272727
-0.101010101010101,0.1,-0.0111111111111111,-0.222222222222222,0.18,-0.19047619047619,-0.111111111111111,0.0323529411764706,-0.142857142857143,-0.260869565217391,-0.45625,-0.482384823848238,0.0833333333333333,0.0555555555555556,0,0.133333333333333,0,-0.1,NA,NA,NA,NA,NA,NA,-0.0517857142857143,-0.25,-0.155769230769231,-0.531746031746032,0.1875,-0.166666666666667,-0.0590277777777778,-0.070198105081826,-0.326898326898327,-0.401724137931035,0.00156985871271586,-0.421259842519685
0.3,-0.025,0,0.3,-0.242857142857143,-0.459183673469388,-0.0714285714285714,-0.272108843537415,-0.133333333333333,-0.00454545454545455,0.954545454545455,-0.378571428571429,0,0.125,0.4,-0.1,0,0,NA,NA,NA,NA,NA,NA,-0.0402777777777778,-0.242803504380476,-0.316279069767442,-0.384905660377359,-0.318181818181818,-0.437321937321937,0.025,-0.58328285887341,-0.575757575757576,-0.376237623762376,-0.295180722891566,-0.148672566371681
-0.178571428571429,0.025,0.1,-0.0555555555555556,-0.2,-0.1,-0.183333333333333,-0.223958333333333,-0.114285714285714,-0.05,-0.270531400966184,-0.450980392156863,0,-0.171428571428571,0.2,-0.171428571428571,0,0.133333333333333,NA,NA,NA,NA,NA,NA,-0.175485008818342,0.078125,-0.266666666666667,-0.573308270676692,-0.22972972972973,-0.224358974358974,-0.144742443593018,-0.111382113821138,-0.296760710553814,NA,-0.532584269662921,-0.349668874172185
-0.0142857142857143,0.166666666666667,-0.0555555555555556,-0.214285714285714,0.075,0,-0.01875,-0.142857142857143,-0.218181818181818,-0.180952380952381,-0.230769230769231,-0.360975609756098,0,0,-0.0833333333333333,-0.1,-0.1,-0.1,NA,NA,NA,NA,NA,NA,0.0182432432432432,-0.0833333333333333,-0.297918948521358,-0.211363636363636,0.976190476190476,-0.581430745814307,-0.0996323529411765,-0.169780853517878,-0.468992248062016,NA,-0.504475703324808,0.0501792114695341
0.38,-0.0714285714285714,0.1,0.22,-0.269230769230769,-0.3625,0.0875,-0.0714285714285714,-0.0869565217391304,-0.608050847457627,-0.56140350877193,0.98780487804878,0.1,0.19047619047619,0,-0.1875,-0.171428571428571,0,NA,NA,NA,NA,NA,NA,-0.0823529411764706,-0.214583333333333,-0.596153846153846,-0.347402597402597,-0.425531914893617,-0.639433551198257,0.0170454545454545,-0.30570252792475,-0.467479674796748,NA,0.112012987012987,-0.538311688311688
-0.05,0.025,-0.075,-0.0808080808080808,-0.285714285714286,0.305555555555556,0.05,0.0166666666666667,-0.324110671936759,-0.543119266055046,0.0214285714285714,-0.05,0,0.133333333333333,0.166666666666667,0,0.133333333333333,-0.1,NA,NA,NA,NA,NA,NA,0,-0.261904761904762,-0.0952380952380952,-0.257703081232493,-0.417021276595745,-0.270175438596491,-0.232159406858202,-0.170833333333333,-0.336860670194004,NA,-0.344642857142857,0.0225563909774436
0.157142857142857,-0.185714285714286,-0.2,-0.308823529411765,-0.307692307692308,0.0142857142857143,0.0289473684210526,-0.262820512820513,-0.161490683229814,-0.0119047619047619,-0.533333333333333,0.257142857142857,-0.171428571428571,0.0555555555555556,0.133333333333333,-0.1,0.0952380952380952,0.6,NA,NA,NA,NA,NA,NA,-0.107352941176471,-0.213068181818182,-0.513888888888889,-0.245751633986928,-0.396514161220044,-0.277886497064579,-0.23222287161504,-0.428571428571429,-0.241496598639456,NA,-0.645203111495246,NA
0.242424242424242,0.02,-0.104166666666667,-0.14,-0.0909090909090909,-0.433333333333333,-0.0401002506265664,-0.177272727272727,-0.0277777777777778,-0.26,-0.304347826086957,-0.176923076923077,-0.171428571428571,0,0.2,0.2,-0.1,0,NA,NA,NA,NA,NA,NA,-0.0989547038327526,0.129166666666667,-0.560846560846561,0.981132075471698,-0.358391608391608,-0.430992736077482,-0.109342703596527,-0.610305958132045,-0.587628865979381,NA,-0.537114845938375,NA
